,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299
150,65,38,38,34,35,27,71,23,35,22,52,73,73,40,27,52,44,49,75,21,23,30,44,31,70,26,56,42,54,38,40,31,29,29,22,26,51,39,26,33,66,45,70,26,37,28,75,55,74,73,28,49,32,44,64,42,55,39,27,62,23,21,32,49,21,47,28,47,71,32,51,29,30,31,27,54,37,25,22,65,47,44,69,55,23,50,50,43,30,47,35,38,22,58,39,38,32,38,78,67,64,54,31,28,25,22,56,28,41,53,32,75,58,24,61,21,22,21,47,53,37,64,24,52,51,42,25,24,47,27,45,23,27,24,52,37,32,39,59,57,40,55,35,56,61,33,22,27,41,66,65,44,48,21,25,26,31,59,57,31,27,65,44,24,61,36,43,70,63,37,48,28,23,29,76,56,44,22,39,34,37,55,73,57,54,27,71,29,48,74,25,54,55,39,59,25,33,27,54,67,67,65,73,55,27,42,71,36,42,33,76,41,25,22,57,49,32,78,59,42,33,26,31,50,26,22,62,59,23,55,26,59,67,77,55,27,36,24,37,33,48,24,50,71,58,21,33,23,36,52,46,70,21,40,46,33,58,77,54,24,35,24,23,72,77,68,46,36,49,78,23,43,36,36,46,22,35,36,32,30,64,43,45,75,27,35,70,25,47,28,48,50,50,59,46,34,57,25,26,24
151,43,35,22,41,65,73,21,21,64,30,24,73,21,58,27,22,23,67,35,29,43,32,52,21,39,66,21,53,41,74,67,28,24,30,32,22,66,59,36,59,62,25,54,50,21,39,53,65,53,72,31,68,54,27,57,54,63,34,28,28,54,44,35,25,31,35,28,35,28,24,42,63,25,21,35,62,43,65,47,52,22,66,22,68,21,41,50,70,42,46,40,23,70,21,35,55,37,58,53,38,23,28,45,56,78,54,70,43,48,52,31,42,26,22,31,28,24,32,31,48,25,36,29,57,30,74,22,28,31,48,75,47,27,54,30,25,44,68,38,24,22,55,55,30,21,72,28,32,57,52,36,50,76,24,24,24,26,69,49,52,50,31,52,60,38,31,45,35,34,48,60,71,24,33,70,45,67,44,39,27,37,28,21,38,77,45,49,39,27,72,40,21,22,28,28,28,47,66,24,30,42,49,24,29,34,30,33,48,24,55,29,50,37,24,27,59,21,46,45,27,21,71,42,21,29,65,21,44,54,39,47,40,27,26,63,29,33,46,36,42,54,22,77,26,32,25,27,54,21,31,45,50,28,72,53,21,55,66,36,25,27,43,28,68,62,27,34,61,41,63,65,26,57,24,31,44,22,36,74,44,24,23,77,22,22,40,46,26,28,44,52,22,58,51,29,59,69,57,64,27
152,21,54,42,48,30,31,30,60,30,61,22,40,62,21,72,49,25,27,47,28,37,33,32,73,33,40,63,21,44,30,55,22,35,25,71,73,76,42,68,55,43,52,25,56,23,58,29,33,51,27,30,29,22,57,67,29,35,41,22,29,26,25,62,46,55,42,55,25,32,21,28,31,40,30,43,78,73,62,72,48,36,32,32,33,56,30,51,31,31,22,24,50,46,77,31,38,67,42,69,73,25,29,39,22,40,43,27,48,25,72,26,25,24,56,22,59,44,24,37,40,25,42,64,52,58,39,51,51,69,29,45,76,22,77,31,46,47,36,36,36,74,55,43,33,49,34,32,59,48,29,75,41,22,61,23,63,39,23,40,63,42,67,58,35,40,24,24,35,33,29,67,32,66,40,75,43,30,51,23,22,53,59,45,25,26,77,37,26,56,33,76,28,70,27,68,70,26,31,36,45,48,53,60,28,75,40,63,41,77,28,26,21,22,23,56,28,55,61,45,67,56,37,45,40,21,78,50,25,27,43,23,68,21,42,54,56,49,31,67,40,28,68,29,26,37,54,38,78,46,46,28,28,70,61,32,62,37,39,44,71,55,75,47,37,41,33,33,61,25,52,52,66,67,58,39,42,45,27,30,56,73,21,26,28,48,26,57,62,61,64,43,72,30,21,58,74,28,26,58,23
153,77,44,33,52,49,42,51,37,46,25,48,30,32,31,22,33,72,21,60,71,67,55,64,35,60,28,22,57,52,21,22,59,25,66,73,23,23,26,54,55,54,60,26,69,22,28,58,61,30,44,33,43,22,41,66,69,58,64,40,23,51,31,27,56,74,36,76,62,33,23,44,27,47,49,30,37,23,74,64,47,39,33,45,56,26,24,58,25,40,41,78,33,49,21,38,36,64,21,39,61,40,27,56,28,71,38,40,32,71,56,70,27,65,54,21,23,23,35,25,23,49,21,34,47,68,32,34,45,25,29,28,53,24,23,76,41,50,45,47,73,34,50,41,35,63,35,31,78,39,50,23,53,75,22,56,30,27,55,41,23,60,48,45,60,58,36,50,35,30,61,31,41,28,49,38,73,64,21,33,36,27,53,36,51,44,37,78,58,31,22,23,49,35,38,35,24,23,38,23,42,36,37,69,26,26,23,68,21,61,48,23,24,51,23,36,25,22,37,21,76,24,44,56,61,33,77,31,53,66,41,33,34,22,25,78,40,40,26,34,32,55,27,62,30,60,47,68,28,42,24,56,49,32,47,25,28,28,67,63,34,64,31,76,30,34,66,72,48,26,35,29,33,47,35,25,46,45,32,44,55,35,76,66,26,42,23,48,31,29,52,35,25,36,64,23,35,53,22,40,30
154,54,21,51,36,25,36,27,22,28,22,49,36,69,37,49,47,33,73,29,42,43,26,21,27,42,32,36,29,47,31,31,31,76,25,31,46,63,34,49,29,37,21,61,43,76,42,37,75,38,48,31,33,54,52,52,53,35,46,26,49,30,23,67,42,72,35,58,21,48,31,73,27,75,73,28,21,47,71,41,64,27,30,58,48,30,66,53,54,47,53,57,67,24,42,75,26,44,52,33,53,35,35,37,42,40,23,30,63,27,29,63,62,27,65,37,77,22,66,30,63,37,24,22,44,74,62,26,67,22,43,26,29,41,42,34,34,62,75,78,38,61,54,47,22,44,34,34,63,38,28,48,68,37,24,59,48,35,64,26,30,27,32,40,47,40,45,73,22,31,64,73,29,40,75,46,47,63,31,59,36,71,21,22,25,32,28,77,50,59,48,21,78,52,71,45,21,44,56,28,36,23,24,37,61,52,47,24,46,48,54,41,23,63,37,42,22,23,38,44,22,22,52,57,35,38,33,73,70,54,23,21,49,26,49,23,39,21,73,57,45,71,31,33,21,36,33,27,51,25,30,21,32,26,30,21,60,62,37,40,48,66,63,32,24,74,31,65,22,51,41,50,41,26,50,39,27,45,23,41,30,42,24,56,21,62,61,37,48,33,36,70,24,38,45,42,59,24,31,56,36
155,35,64,30,31,52,61,32,39,24,21,54,36,62,58,25,26,70,23,57,26,74,26,40,60,63,22,35,28,55,27,38,78,22,37,71,24,38,63,30,23,42,58,43,71,35,49,40,59,47,44,65,37,55,52,38,74,52,31,58,38,67,55,46,55,29,46,23,25,37,49,74,61,41,43,34,38,32,31,33,53,50,25,28,27,22,23,42,52,23,69,49,33,70,55,29,52,38,25,71,69,56,45,34,30,76,32,44,37,32,46,40,37,23,45,42,57,38,31,40,61,40,70,33,53,64,59,38,31,29,22,26,58,38,37,48,36,24,46,70,22,34,24,26,74,30,46,22,70,30,34,76,40,60,24,36,30,58,70,23,55,50,22,54,49,28,52,49,26,70,51,28,23,53,38,36,24,49,43,59,25,54,34,30,78,53,67,56,28,69,45,25,26,47,44,30,40,40,45,26,55,42,35,22,45,42,21,40,33,47,53,26,21,57,67,31,31,59,47,39,26,25,22,62,21,33,66,62,36,46,34,33,21,25,23,21,37,23,68,67,36,30,25,51,53,23,40,55,45,32,67,37,33,29,31,43,68,30,77,45,34,27,31,36,37,53,41,65,37,32,32,46,46,41,66,23,61,71,75,25,45,27,26,42,41,41,48,51,25,53,29,41,38,31,31,48,23,24,45,27,46
156,37,28,52,42,38,52,25,34,31,72,60,68,47,46,42,36,24,36,23,45,43,56,40,30,74,41,42,39,51,36,29,23,72,37,67,59,23,31,23,47,22,49,22,67,37,51,36,23,29,44,28,39,33,22,36,23,42,55,22,26,54,72,71,61,44,25,21,39,38,62,43,51,30,29,62,45,29,47,68,60,56,75,41,33,26,53,57,62,45,65,33,29,37,22,60,26,58,55,26,21,41,24,21,74,26,30,71,34,38,24,37,46,49,41,40,29,21,30,56,23,24,23,23,53,24,39,62,54,24,24,43,35,65,49,45,47,30,30,72,30,25,31,39,32,24,67,21,64,33,35,23,29,78,45,26,24,63,55,21,25,72,68,26,24,42,26,24,35,67,29,29,32,61,30,31,24,23,75,78,29,21,26,30,49,47,34,69,67,29,40,29,38,29,42,24,72,31,52,31,48,44,63,78,33,25,28,78,32,39,50,30,26,75,37,43,21,26,27,67,35,21,28,32,55,26,31,61,67,65,23,37,34,27,25,33,49,26,48,24,26,51,39,21,57,40,56,27,42,21,71,54,69,68,44,35,33,28,72,77,55,31,39,42,69,30,31,61,33,77,75,63,28,50,27,53,35,25,67,26,70,23,54,59,36,21,47,56,41,29,33,73,41,33,53,23,65,63,33,49,46
157,35,29,65,27,40,24,62,32,54,57,23,49,45,52,33,55,58,21,41,24,64,69,30,51,29,26,44,32,77,38,30,33,34,29,66,55,40,39,45,30,22,68,29,53,27,77,39,22,22,48,65,22,60,51,30,25,34,78,72,56,42,54,66,67,59,26,30,44,44,34,46,74,38,28,23,26,44,21,25,24,46,38,29,29,24,25,23,27,31,51,22,67,38,63,50,21,58,27,43,38,33,49,50,56,63,63,41,44,70,39,46,34,75,52,42,47,56,50,49,21,52,22,35,63,29,27,29,53,70,22,73,46,32,21,44,34,36,33,44,31,34,21,30,28,35,63,66,52,23,23,27,49,53,21,21,38,36,42,59,78,41,62,54,61,64,59,43,56,31,21,29,57,22,50,33,38,56,77,25,65,38,34,70,43,26,22,23,73,62,23,48,72,55,30,31,70,27,27,75,72,56,29,27,45,74,25,26,51,30,44,68,41,58,39,27,22,28,27,51,35,68,59,26,22,21,72,21,29,68,32,33,33,26,22,47,27,28,63,46,26,36,41,21,24,26,51,54,39,50,38,76,63,74,62,68,50,27,26,22,30,41,77,30,40,35,26,61,49,63,38,57,54,53,23,47,52,27,26,31,43,27,25,65,34,23,28,45,67,43,29,37,71,63,44,63,27,48,21,69,33
158,36,71,43,64,66,26,66,26,26,22,33,37,34,42,52,23,36,22,26,34,33,24,65,24,32,24,27,28,65,26,45,45,25,23,58,52,24,50,38,21,67,24,40,31,29,26,34,77,21,45,42,21,51,62,24,25,52,21,54,37,72,71,43,40,22,29,39,69,53,38,53,30,23,21,70,25,53,44,55,39,57,31,41,24,74,31,35,24,41,41,60,38,40,68,24,64,36,63,28,48,26,77,51,44,45,35,26,39,37,37,54,24,28,49,26,35,33,52,27,60,32,42,59,35,45,52,21,69,32,47,25,50,32,78,43,48,35,42,48,36,47,71,26,24,21,52,35,31,47,21,31,31,47,70,31,43,38,27,22,35,38,78,68,54,23,44,30,30,29,21,41,24,52,52,26,43,29,69,31,25,39,30,60,43,31,27,49,35,30,24,38,33,32,54,38,23,22,21,51,75,29,36,56,33,51,36,73,23,33,24,31,62,65,40,66,75,39,77,49,53,67,31,43,45,37,32,47,54,38,43,27,24,42,24,48,53,42,35,37,55,21,21,21,49,51,27,30,63,48,54,74,72,35,59,56,42,41,21,38,70,72,33,25,68,49,21,67,31,38,42,60,25,23,48,27,43,78,76,34,76,59,59,21,22,66,34,25,31,41,54,27,46,58,23,35,25,22,31,29,28
159,38,25,50,26,50,33,29,67,74,50,40,60,53,33,23,56,49,76,29,68,33,31,77,46,64,41,21,28,55,26,60,59,35,29,40,59,51,33,66,23,56,34,29,76,39,74,41,24,34,40,54,25,74,42,35,31,45,34,25,23,43,49,24,60,63,58,22,55,66,53,67,77,36,55,57,62,24,34,77,28,55,27,29,63,22,67,54,43,70,60,22,32,40,33,53,67,25,23,49,43,36,37,26,36,27,24,27,35,22,33,44,44,33,28,21,30,21,66,47,26,32,31,48,41,30,43,35,51,41,65,49,61,53,21,28,56,62,34,32,31,32,48,27,34,58,31,21,42,75,26,66,30,26,65,34,22,51,52,44,31,33,63,74,52,30,46,39,42,31,42,58,35,28,41,34,48,40,37,49,31,36,22,32,76,61,47,47,58,41,74,23,44,38,23,49,70,24,74,30,27,26,29,22,60,70,21,25,76,53,48,59,72,48,44,21,40,53,52,24,38,70,60,69,30,24,39,58,39,74,44,39,23,56,41,74,44,34,70,34,51,22,23,23,31,28,48,66,25,34,23,26,21,31,33,64,60,21,34,23,73,41,42,62,48,43,68,27,55,27,27,54,24,28,69,65,44,47,47,44,70,57,60,21,41,35,28,42,29,27,32,37,65,27,59,59,22,26,28,40,23
160,23,67,71,23,62,73,70,28,33,23,43,53,57,77,38,72,43,73,49,68,33,65,44,40,30,58,48,42,26,26,52,22,23,34,76,37,47,31,32,23,58,63,49,65,63,33,46,44,22,54,42,47,21,21,27,68,34,66,25,46,24,29,68,33,42,29,37,57,36,35,27,42,48,74,51,33,40,59,51,26,32,57,59,48,78,43,50,63,67,24,69,58,27,50,29,52,49,58,49,44,22,64,78,62,22,55,78,76,71,42,46,62,54,76,37,44,22,28,42,24,45,24,47,48,21,33,32,35,56,29,47,32,24,21,28,22,60,24,52,27,21,22,64,40,29,25,47,67,36,32,75,22,30,32,43,52,27,57,22,67,53,55,27,23,29,44,25,40,23,74,60,75,22,23,37,30,33,28,27,48,25,34,49,35,62,36,48,44,38,68,61,64,47,35,46,26,25,24,25,31,63,62,28,46,24,45,65,27,56,21,74,21,61,61,22,29,25,42,33,24,67,58,23,48,31,58,48,46,57,26,57,28,32,34,21,54,34,28,33,62,58,36,41,37,23,21,49,39,28,45,42,29,23,42,30,55,32,33,56,25,25,60,38,65,42,28,68,58,54,45,76,50,25,45,29,44,37,55,75,44,35,29,51,58,48,45,51,37,43,43,78,41,50,40,24,33,26,62,31,21
161,39,52,21,26,39,44,31,55,70,48,42,36,53,68,66,22,59,51,73,40,37,46,69,30,65,62,58,38,76,24,21,22,22,23,26,38,75,49,28,73,65,37,33,31,35,31,44,35,34,54,42,49,23,29,23,34,53,23,30,32,30,54,32,27,44,26,29,23,24,25,54,78,49,71,47,73,65,63,24,72,27,22,50,56,40,59,44,49,23,67,45,27,37,70,45,27,26,25,34,27,32,37,33,39,78,60,36,67,27,64,49,22,48,23,75,50,51,48,33,23,28,29,22,28,70,41,44,46,56,65,29,44,27,31,30,25,55,33,54,22,22,50,27,62,34,42,62,28,32,38,70,21,48,37,70,38,28,62,69,23,29,34,32,32,52,48,39,35,29,40,76,36,58,24,22,37,22,72,54,38,66,27,45,74,36,22,62,41,72,22,74,23,22,45,52,27,24,43,61,31,23,24,49,33,47,51,54,37,36,25,34,27,23,27,22,34,50,24,32,65,39,68,54,22,25,24,77,23,33,32,23,76,38,50,33,21,21,24,26,25,61,21,69,73,30,36,24,26,43,28,63,29,22,44,40,23,55,77,27,22,52,26,51,74,29,51,46,76,70,23,24,47,37,32,55,47,22,21,28,21,48,22,29,56,44,78,50,65,46,25,24,48,33,25,54,55,51,77,30,38
162,53,43,23,27,55,23,47,70,70,72,56,34,70,22,73,28,33,53,30,65,52,36,38,65,39,58,27,22,35,25,32,24,42,47,70,33,40,31,21,49,58,27,67,40,39,75,30,55,47,65,31,40,39,27,37,24,28,73,27,21,44,23,27,42,26,33,59,23,45,31,22,51,27,47,30,42,27,62,39,66,30,49,38,29,21,49,75,29,49,35,40,21,38,47,37,51,29,71,45,69,46,55,64,60,40,27,77,50,59,22,22,25,43,27,22,38,61,36,30,37,52,59,33,48,68,26,25,43,46,52,38,27,23,34,66,76,61,47,50,27,32,24,59,33,58,58,38,34,46,43,32,37,22,60,49,31,37,36,34,26,27,64,56,25,47,25,32,25,38,53,25,26,64,25,37,35,27,25,25,78,46,46,29,27,23,44,36,75,60,21,23,68,33,42,64,55,74,29,40,42,28,26,58,21,28,36,53,68,22,26,31,72,51,21,54,68,26,22,52,23,43,32,39,54,57,25,66,27,62,40,46,70,28,62,29,47,37,51,48,27,72,66,31,56,38,58,43,48,49,22,25,30,49,25,34,23,34,40,61,68,60,77,68,26,41,78,31,62,33,66,29,47,23,38,31,34,27,31,32,35,25,29,34,35,54,31,60,51,25,42,21,57,70,69,33,48,23,43,33,52
163,35,57,22,45,55,40,22,67,24,21,21,58,63,59,61,76,54,50,21,67,32,58,21,23,26,30,31,50,57,28,53,47,34,31,55,43,23,55,57,51,31,56,47,34,44,29,51,75,63,45,54,26,27,22,30,58,36,72,34,22,36,26,42,75,54,30,45,23,34,44,39,24,24,78,21,54,27,25,52,34,21,59,52,40,22,28,54,34,36,28,72,56,28,46,30,53,24,73,40,37,48,21,43,64,53,56,51,32,32,76,44,63,46,70,76,58,32,62,21,40,55,76,65,32,26,52,66,39,38,69,21,58,48,77,54,73,25,29,38,32,25,42,28,52,67,59,28,57,36,44,26,53,58,23,21,30,38,33,74,66,43,36,74,39,46,34,25,27,43,58,25,29,48,23,28,30,37,52,43,33,31,21,61,23,55,58,61,26,22,38,29,41,32,51,22,75,28,51,26,61,53,36,60,60,48,36,41,30,29,27,50,39,65,29,65,54,61,60,34,32,29,32,28,32,71,33,41,28,69,23,73,27,30,36,27,23,26,50,35,52,24,37,74,73,44,45,40,42,62,42,21,25,64,22,26,70,63,33,26,43,71,44,26,60,60,23,65,71,26,21,31,22,33,22,65,74,23,22,62,30,34,27,40,62,37,31,35,65,36,32,22,36,41,39,72,26,21,57,24,44
164,58,31,63,24,52,62,25,60,40,71,32,73,35,31,74,74,64,28,45,43,70,34,44,58,30,73,76,29,36,23,76,58,72,31,24,70,21,32,22,24,41,44,36,34,41,38,59,22,56,75,30,60,38,31,53,31,57,26,22,58,23,61,24,34,53,58,35,52,72,23,68,45,27,39,43,52,58,71,62,22,66,43,48,27,34,78,63,63,37,23,43,26,51,66,41,25,36,45,39,61,24,23,62,55,68,31,59,28,27,43,52,43,71,35,27,46,24,31,23,46,74,49,52,32,23,31,77,47,34,51,47,33,43,35,31,55,29,23,24,21,45,61,28,48,58,26,39,34,72,28,52,45,27,46,24,32,32,50,50,55,28,27,28,24,67,72,65,40,45,21,41,42,51,21,24,54,43,28,54,71,21,34,65,35,55,30,38,37,23,47,22,38,49,46,35,61,61,29,77,47,35,29,28,60,53,60,68,22,57,36,45,46,62,66,21,39,60,58,50,41,24,63,22,55,22,33,32,37,66,25,72,22,39,22,57,24,72,30,34,21,73,53,43,29,75,66,66,64,70,24,32,74,26,51,32,38,42,24,34,76,43,52,76,28,22,23,72,24,39,64,35,43,70,35,29,24,51,33,38,28,39,45,30,53,37,48,22,40,53,21,39,45,62,29,30,41,37,26,61,35
165,47,38,25,57,46,22,52,31,36,54,41,40,33,25,64,41,72,56,55,35,25,78,31,26,46,33,26,25,29,74,53,22,31,24,59,50,27,45,71,24,33,75,38,25,26,46,23,55,28,53,39,39,36,32,75,25,43,21,27,31,31,45,72,26,23,31,22,30,27,48,43,34,35,40,47,64,38,66,75,63,51,40,24,31,43,69,37,27,61,39,37,75,71,31,74,36,40,44,34,38,63,69,25,40,39,30,24,26,68,22,77,24,62,31,36,75,29,42,26,21,53,32,49,29,73,64,24,29,68,29,74,21,32,47,26,69,43,24,40,42,48,22,47,26,46,34,52,60,36,63,62,54,32,37,28,38,40,28,22,21,50,74,24,37,53,78,39,24,55,26,29,68,21,24,30,40,66,50,33,23,51,34,35,21,24,56,42,23,36,24,63,51,77,24,71,54,68,28,62,42,30,25,35,25,34,21,41,31,75,52,52,54,50,28,43,22,51,27,27,59,42,37,45,31,27,58,53,28,21,21,22,41,21,69,53,51,39,29,27,37,49,25,37,53,42,43,38,61,26,65,61,28,24,35,23,43,32,68,25,52,55,53,34,59,45,29,21,65,46,22,51,22,21,50,76,36,35,24,21,24,71,36,31,55,53,55,29,57,53,42,28,23,43,42,53,26,23,24,32,57
166,21,37,37,40,38,56,57,76,77,42,40,21,35,48,28,33,50,54,35,41,71,21,27,42,22,32,46,39,34,45,63,59,28,66,42,21,55,31,58,21,30,22,29,30,74,36,31,45,33,45,61,33,29,23,60,49,28,69,21,27,52,53,22,22,51,43,42,70,69,29,24,28,66,47,61,33,31,71,22,69,21,52,37,33,27,67,42,48,53,32,25,28,39,43,22,52,64,24,71,32,36,42,29,41,38,25,40,47,66,26,23,75,63,73,49,24,47,34,55,23,57,21,59,50,58,27,71,31,32,57,62,46,44,26,28,35,74,62,40,65,39,31,47,36,33,58,53,41,53,65,47,25,22,42,44,40,68,36,29,58,76,29,24,22,26,21,25,26,58,40,31,41,67,43,21,52,21,29,26,25,68,61,69,69,37,23,53,28,49,71,63,28,53,77,33,41,38,78,72,27,54,24,39,70,25,53,22,52,24,21,32,57,46,36,73,24,60,23,40,44,23,30,22,33,26,76,29,77,22,28,21,30,34,31,27,31,43,26,38,24,41,22,26,23,71,62,38,58,21,21,22,28,35,35,59,44,23,32,77,77,26,25,27,28,54,50,47,31,33,23,55,40,61,38,46,47,51,44,41,72,63,60,27,28,22,22,21,51,41,64,63,72,56,66,47,26,27,26,43,52
167,27,70,34,21,45,50,29,22,34,49,61,31,47,24,34,41,29,24,50,43,45,34,61,30,37,64,74,51,38,65,30,62,47,61,25,47,44,22,21,57,60,22,30,24,21,38,45,21,49,44,40,67,58,48,27,21,44,57,34,41,24,36,29,42,65,21,49,34,34,45,41,47,24,64,50,38,67,77,59,21,66,37,74,73,23,25,49,35,21,64,29,70,22,22,58,26,44,54,53,41,52,46,47,38,51,44,61,44,24,58,50,52,77,21,22,59,36,23,53,37,46,68,67,65,27,37,23,26,43,51,70,37,28,77,74,52,37,31,22,27,61,69,62,22,42,65,42,41,49,37,78,22,40,28,32,52,50,72,55,31,51,68,35,47,45,24,66,69,39,23,67,56,63,58,52,23,24,73,24,59,28,22,71,32,59,21,23,59,55,61,31,21,49,26,24,66,23,35,47,23,23,57,50,23,33,73,42,58,36,63,26,33,42,63,65,26,34,28,41,75,67,61,52,24,31,59,30,27,61,36,58,54,26,25,34,37,44,30,40,27,75,37,48,38,57,38,25,43,77,27,27,74,69,44,22,22,29,24,63,37,32,46,31,38,22,21,38,60,66,71,21,36,52,24,50,22,30,30,75,47,21,37,32,63,29,34,33,23,26,52,45,73,43,25,41,46,52,21,55,29
168,23,34,26,22,34,39,53,26,39,36,61,31,21,39,76,62,61,65,28,27,48,34,58,66,24,65,58,22,23,30,29,34,57,46,52,23,27,21,38,46,37,25,38,45,46,26,43,23,25,46,51,35,24,39,33,24,34,31,61,27,31,59,28,29,29,69,25,57,24,22,42,50,38,30,48,27,39,61,23,25,22,24,33,52,27,31,23,28,64,27,22,27,28,37,24,31,68,30,55,25,68,44,35,34,29,25,49,42,24,24,46,43,60,32,28,78,51,72,68,70,60,26,38,24,55,65,75,48,51,28,35,21,26,31,40,24,62,68,64,34,59,23,28,31,25,53,25,24,39,69,41,42,64,76,29,71,78,46,35,58,29,37,23,38,48,42,23,37,26,73,46,68,31,55,33,25,48,76,22,69,41,39,48,63,38,71,36,51,41,33,45,21,22,65,38,38,23,39,25,32,60,23,21,41,22,35,49,21,23,24,24,47,57,39,21,59,31,60,63,26,66,31,38,55,27,75,21,24,45,35,39,38,21,31,37,24,47,27,24,43,49,61,22,29,37,56,76,70,34,22,27,64,31,37,52,23,70,53,31,28,45,22,47,55,77,25,54,24,62,23,33,38,26,38,23,64,52,57,22,37,21,48,39,64,22,75,47,31,66,64,61,23,27,28,75,55,54,22,69,23
169,68,33,41,22,21,24,55,26,67,26,38,33,61,27,30,37,67,48,74,22,32,34,29,52,28,21,37,25,47,22,64,26,22,36,47,21,33,51,33,55,53,31,37,30,36,65,50,55,68,46,33,28,24,77,39,25,52,59,60,78,43,61,32,24,71,26,48,50,25,26,24,45,36,78,36,46,29,78,55,27,48,51,24,22,27,54,31,59,63,66,41,28,29,46,32,28,27,44,38,47,21,35,21,33,54,45,75,41,64,60,50,55,65,58,60,28,25,35,53,33,63,24,69,24,73,21,59,28,63,23,49,40,43,50,54,34,53,78,30,61,77,25,24,54,50,39,26,23,29,77,33,50,59,37,45,56,64,29,48,29,25,53,59,38,44,27,66,56,35,69,35,38,32,39,64,47,30,29,26,32,38,46,41,51,56,33,46,29,40,44,74,38,34,23,31,24,33,38,25,22,46,37,31,30,24,42,46,44,23,26,41,71,64,41,28,52,33,36,32,55,41,32,50,76,55,33,55,29,72,54,29,64,41,61,52,26,45,47,49,32,40,30,47,54,35,37,59,70,50,50,24,22,25,25,69,68,34,25,28,26,76,73,28,33,40,38,27,26,57,43,64,55,53,25,73,35,25,40,26,68,65,55,72,62,39,25,58,26,21,76,22,73,22,56,40,21,53,70,36,25
170,64,42,69,73,58,22,21,26,44,23,25,46,31,70,72,47,23,73,21,54,47,46,23,45,27,65,28,28,29,27,70,31,50,43,50,21,30,41,43,28,72,24,74,71,72,31,37,66,33,74,54,30,28,56,67,60,29,40,61,63,45,35,24,73,23,53,29,50,36,21,22,35,27,28,59,77,64,54,40,72,44,37,50,72,47,53,28,76,30,47,37,21,42,23,28,31,48,47,39,32,69,58,38,27,30,49,31,30,30,35,52,46,38,54,72,49,23,22,23,25,72,62,52,44,48,48,21,50,52,27,66,33,43,48,23,22,40,56,73,23,24,23,43,71,58,59,23,64,53,71,49,45,69,23,27,42,36,22,75,25,76,33,66,23,73,43,26,44,21,28,64,22,41,57,48,25,71,25,29,44,38,38,24,46,27,44,74,27,43,49,76,32,43,57,24,41,50,24,46,38,61,24,51,41,36,40,58,42,37,25,22,57,48,25,27,42,68,51,59,59,52,62,61,34,33,70,39,24,42,44,72,70,59,29,67,28,52,63,23,32,37,35,22,26,62,25,37,32,47,48,58,25,55,43,47,53,66,62,37,67,64,54,69,65,43,66,22,52,29,36,32,46,27,28,31,27,38,49,36,52,48,26,25,57,35,39,23,46,52,41,30,66,24,25,47,21,70,51,21,53
